num_exp,departamento,localidad,barrio,direccion,superficie,fecha_inic,fecha_fin,estado,lat,lng,avance_obra,clasificacion,criterio,tipo_vivienda,cant_dormitorios,observacion,id_familia,representante,cuit_org,nivel_riesgo,cluster,dias_activa
SIM-2025-1211,Banda,La Banda,Los Aromos,Av. Belgrano N° 64,42,11-05-2026,,Avanzada,-27.724264,-64.251417,83,2b,Inclusion,Urbana,2,,1211,"Garcia, Camila",30-71782995-2,bajo,,36
SIM-2025-1212,Banda,La Banda,Autonomía,Calle 5 N° 42,46,09-07-2024,08-02-2025,Finalizada,-27.721605,-64.232412,100,5a,Exclusion,Rural,2,,1212,"Martinez, Luz Milagros",30-59804127-3,bajo,,214
SIM-2026-1213,Jiménez,Añatuya,Sur,Calle G. Brown N° 215,43,08-04-2026,,Iniciada,-28.466104,-62.834339,6,3a,Inclusion,Urbana,2,,1213,"Moreno, Santiago",,bajo,,69
SIM-2024-1214,Moreno,Quimilí,Los Aromos,Calle 7 N° 153,43,19-01-2025,,Iniciada,-27.629759,-62.421945,6,2a,Inclusion,Rural,2,,1214,"Lopez, Juan Ignacio",30-68902314-5,alto,,513
SIM-2023-1215,Capital,Santiago del Estero,Belgrano,Av. Ushuaia N° 8367,38,23-07-2025,07-05-2026,Finalizada,-27.812819,-64.26163,84,5e,Exclusion,Urbana,3,,1215,"Rojas, Luz Maria",,bajo,,288
SIM-2025-1216,Banda,La Banda,Rivadavia,Calle Resistencia N° 277,45,05-04-2025,16-09-2025,Finalizada,-27.755053,-64.235344,100,1a,Inclusion,Urbana,2,,1216,"Godoy, Franco",30-59804127-3,bajo,,164
SIM-2025-1217,Banda,La Banda,Los Aromos,Av. 8 N° 43,47,29-12-2025,06-06-2026,Finalizada,-27.720908,-64.24776,100,4c,Otro,Rural,2,,1217,"Ruiz, Gabriel",30-59804127-3,bajo,,159
SIM-2023-1218,Guasayán,El Charco,Santa Rosa,Diagonal Alvear N° 18,38,12-06-2025,,Iniciada,-28.054086,-65.014994,4,OT,Otro,Rural,3,,1218,"Paez, Zoe",30-68902314-5,alto,,369
SIM-2025-1219,Capital,Santiago del Estero,,Av. Santa Rosa N° 9317,44,26-05-2025,,Iniciada,-27.792311,-64.254445,8,4b,Otro,Urbana,1,,1219,"Blanco, Felipe",30-68902314-5,alto,,386
SIM-2025-1220,Robles,Fernández,Los Aromos,Av. La Rioja N° 352,59,29-01-2025,12-09-2025,Finalizada,-27.964557,-63.884111,85,5a,Exclusion,Rural,2,,1220,"Pereyra, Catalina",30-71782995-2,bajo,,226
SIM-2026-1221,Robles,Fernández,Los Ejidos,Calle 7 N° 7660,47,23-04-2026,,Avanzada,-27.933481,-63.900105,64,1a,Inclusion,Urbana,2,,1221,"Figueroa, Martina",30-71782995-2,bajo,,54
SIM-2023-1222,Banda,La Banda,Villa Jardín,Boulevard Paraná N° 613,35,23-03-2026,,Avanzada,-27.729377,-64.218531,91,4a,Otro,Urbana,1,,1222,"Sanchez, Delfina",30-71782995-2,bajo,,85
SIM-2025-1223,Ojo de Agua,Ojo de Agua,Autonomía,Avenida Chubut N° 531,43,04-09-2025,20-02-2026,Adjudicada,-29.495835,-63.686372,100,5c,Exclusion,Económica,3,,1223,"Muñoz, Martina",30-59804127-3,bajo,,169
SIM-2025-1224,Copo,Monte Quemado,Rivadavia,Diagonal 9 N° 4782,50,15-06-2025,,Iniciada,-25.793904,-62.81247,8,1a,Inclusion,Rural,2,,1224,"Aguero, Maria Paz",,alto,,366
SIM-2025-1225,Capital,Santiago del Estero,Belgrano,Blv. Jujuy N° 7388,44,11-05-2025,20-10-2025,Adjudicada,-27.815574,-64.246237,100,1a,Inclusion,Urbana,2,,1225,"Fernandez, Micaela",30-59804127-3,bajo,,162
SIM-2026-1226,Banda,La Banda,Villa Luján,Avenida 4 N° 598,43,16-11-2024,15-05-2025,Adjudicada,-27.733688,-64.238682,100,5b,Exclusion,Rural,2,,1226,"Molina, Tiziano",30-59804127-3,bajo,,180
SIM-2025-1227,Robles,Fernández,4 de Junio,Avenida 2 N° 53,36,11-06-2025,26-02-2026,Finalizada,-27.905549,-63.888507,88,1a,Inclusion,Urbana,3,,1227,"Blanco, Ciro",,bajo,,260
SIM-2025-1228,Capital,Santiago del Estero,Catamarca,Calle Mar del Plata N° 57,53,16-03-2025,16-05-2025,Adjudicada,-27.802084,-64.257783,100,4b,Otro,Urbana,3,,1228,"Sanchez, Juan Ignacio",30-59804127-3,bajo,,61
SIM-2026-1229,Capital,Santiago del Estero,San Martín,Calle Rosario N° 775,61,04-06-2026,,Avanzada,-27.784144,-64.27631,41,OT,Otro,Urbana,1,,1229,"Suarez, Bautista",,bajo,,12
SIM-2026-1230,Capital,Santiago del Estero,Palermo,Blv. Posadas N° 7830,43,04-02-2025,24-06-2025,Finalizada,-27.790234,-64.238043,100,5d,Exclusion,Rural,3,,1230,"Diaz, Sofia",30-59804127-3,bajo,,140
SIM-2024-1231,Banda,La Banda,Centenario,Diagonal J.J. Castelli N° 1335,53,23-04-2025,,Iniciada,-27.7254,-64.22489,13,5c,Exclusion,Rural,3,,1231,"Gomez, Sofía",30-68902314-5,alto,,419
SIM-2026-1232,Banda,La Banda,Villa Hogar,Diag. 8 N° 421,42,09-06-2026,,Iniciada,-27.715967,-64.2243,12,3a,Inclusion,Urbana,3,,1232,"Ferreyra, Joaquin",,bajo,,7
SIM-2025-1233,Banda,La Banda,Santa Rosa,Diagonal La Pampa N° 1614,51,06-06-2025,28-09-2025,Adjudicada,-27.745291,-64.234013,100,1a,Inclusion,Urbana,2,,1233,"Miranda, Felicitas",30-59804127-3,bajo,,114
SIM-2026-1234,Ojo de Agua,Ojo de Agua,Villa Hogar,Boulevard Salta N° 376,54,11-01-2025,05-07-2025,Adjudicada,-29.513009,-63.677827,100,OT,Otro,Urbana,2,,1234,"Diaz, Bruno",30-59804127-3,bajo,,175
SIM-2024-1235,Capital,Santiago del Estero,Los Aromos,Diag. 3 N° 54,43,02-01-2026,,Avanzada,-27.811494,-64.276065,39,2b,Inclusion,Rural,3,,1235,"Gomez, Valentina",30-68902314-5,medio,,165
SIM-2026-1236,Silípica,Clodomira,Santa Rosa,Diagonal Tucumán N° 476,53,31-03-2026,,Iniciada,-27.565463,-64.142442,20,1a,Inclusion,Rural,2,,1236,"Gimenez, Bruno",30-68902314-5,bajo,,77
SIM-2026-1237,Moreno,Quimilí,Malvinas,Calle G. Brown N° 308,34,13-04-2026,,Iniciada,-27.630367,-62.41229,26,4b,Otro,Rural,1,,1237,"Ramos, Jeremias",30-68902314-5,bajo,,64
SIM-2025-1238,Atamisqui,Villa Atamisqui,Villa Jardín,Avenida 5 N° 983,30,09-11-2025,,Iniciada,-28.504685,-63.815942,5,2a,Inclusion,Urbana,2,,1238,"Cabrera, Agustin",30-68902314-5,alto,,219
SIM-2024-1239,Moreno,Quimilí,Villa Hogar,Diagonal J.B. Alberdi N° 494,67,06-05-2025,,Iniciada,-27.619773,-62.415847,6,2a,Inclusion,Rural,2,,1239,"Escobar, Santino Agustin",30-68902314-5,alto,,406
SIM-2025-1240,Capital,Santiago del Estero,Villa Jardín,Av. Bahía Blanca N° 887,43,27-03-2025,,Iniciada,-27.753458,-64.264266,7,2a,Inclusion,Económica,1,,1240,"Gonzalez, Sofia",30-68902314-5,alto,,446
SIM-2025-1241,Robles,Fernández,Villa Jardín,Avenida San Miguel de Tucumán N° 479,33,17-10-2025,,Iniciada,-27.90908,-63.856343,33,2b,Inclusion,Rural,1,,1241,"Gimenez, Gael",,medio,,242
SIM-2026-1242,General Taboada,Añatuya,Villa Luján,Calle Mitre N° 307,48,12-02-2025,,Iniciada,-28.503155,-62.840197,10,2a,Inclusion,Económica,1,,1242,"Diaz, Maximo",30-68902314-5,alto,,489
SIM-2026-1243,Capital,Santiago del Estero,San Martín,Calle 8 N° 95,36,05-05-2026,,Iniciada,-27.786056,-64.241744,15,1a,Inclusion,Rural,2,,1243,"Castro, Juan Cruz",30-68902314-5,bajo,,42
SIM-2026-1244,Mitre,Bandera,Villa Luján,Boulevard San Luis N° 24,38,03-02-2025,07-06-2025,Adjudicada,-29.315691,-62.252556,100,3a,Inclusion,Rural,2,,1244,"Martinez, Santino Gabriel",30-59804127-3,bajo,,124
SIM-2025-1245,Figueroa,Suncho Corral,FONAVI,Avenida Belgrano N° 8349,50,13-05-2025,23-01-2026,Adjudicada,-28.594333,-63.440389,100,4b,Otro,Rural,3,,1245,"Benitez, Constanza",30-68902314-5,bajo,,255
SIM-2025-1246,Robles,Fernández,Norte,Diagonal Buenos Aires N° 65,43,08-01-2025,,Iniciada,-27.929197,-63.895241,34,2a,Inclusion,Rural,1,,1246,"Ruiz, Benjamin",,medio,,524
SIM-2023-1247,Jiménez,Añatuya,Belgrano,Blv. Malvinas Argentinas N° 7048,39,24-11-2025,15-03-2026,Adjudicada,-28.46667,-62.865265,100,1a,Inclusion,Rural,2,,1247,"Aguirre, Facundo",30-59804127-3,bajo,,111
SIM-2024-1248,Moreno,Quimilí,San Martín,Av. San Martin N° 6318,45,11-12-2025,,Avanzada,-27.628617,-62.40721,53,5b,Exclusion,Rural,2,,1248,"Gonzalez, Antonio",30-68902314-5,medio,,187
SIM-2024-1249,Banda,La Banda,San Jorge,Diagonal 1 N° 7873,30,01-09-2025,09-04-2026,Finalizada,-27.752913,-64.243267,95,2b,Inclusion,Urbana,2,,1249,"Aguirre, Catalina",,bajo,,220
SIM-2026-1250,Capital,Santiago del Estero,Belgrano,Calle Buenos Aires N° 234,34,23-04-2026,,Avanzada,-27.791787,-64.235281,42,2b,Inclusion,Urbana,3,,1250,"Duarte, Enzo",30-68902314-5,bajo,,54
SIM-2025-1251,Capital,Santiago del Estero,Villa Hogar,Calle Catamarca N° 473,53,11-10-2025,,Iniciada,-27.805547,-64.255076,25,2b,Inclusion,Rural,2,,1251,"Fernandez, Zoe Jazmin",30-71782995-2,alto,,248
SIM-2024-1252,Robles,Fernández,La Reducción,Camino San Ferando del Valle de Catamarca N° 6285,30,10-02-2026,31-05-2026,Finalizada,-27.935068,-63.899461,100,1a,Inclusion,Rural,1,,1252,"Castillo, Josefina",30-59804127-3,bajo,,110
SIM-2025-1253,Ojo de Agua,Ojo de Agua,FONAVI,Blv. Viedma N° 2172,46,28-08-2025,09-05-2026,Adjudicada,-29.507138,-63.660243,100,1a,Inclusion,Urbana,2,,1253,"Romero, Pilar",30-71782995-2,bajo,,254
SIM-2025-1254,Capital,Santiago del Estero,Villa Hogar,Avenida Mitre N° 3487,44,20-10-2025,,Avanzada,-27.795401,-64.255203,41,4b,Otro,Urbana,2,,1254,"Miranda, Thiago Benjamin",30-68902314-5,medio,,239
SIM-2023-1255,Capital,Santiago del Estero,Villa Hogar,Diagonal Malvinas Argentinas N° 975,46,13-09-2025,24-03-2026,Finalizada,-27.809634,-64.246181,100,2b,Inclusion,Urbana,2,,1255,"Perez, Milagros",30-59804127-3,bajo,,192
SIM-2024-1256,General Taboada,Añatuya,Rivadavia,Blv. Tucumán N° 798,53,17-09-2025,19-05-2026,Finalizada,-28.470683,-62.846557,100,2a,Inclusion,Urbana,2,,1256,"Miranda, Milagros",30-59804127-3,bajo,,244
SIM-2026-1257,Banda,La Banda,25 de Mayo,Diagonal Posadas N° 214,51,06-05-2025,,Iniciada,-27.723035,-64.249953,13,4c,Otro,Urbana,2,,1257,"Rodriguez, Lucas",30-68902314-5,alto,,406
SIM-2025-1258,Banda,La Banda,San Martín,Boulevard Rosario N° 454,39,13-07-2025,,Avanzada,-27.743956,-64.254076,69,4a,Otro,Rural,1,,1258,"Medina, Simon",30-71782995-2,medio,,338
SIM-2026-1259,Banda,La Banda,La Reducción,Diagonal Santa Rosa N° 7954,31,27-04-2026,,Avanzada,-27.766879,-64.231512,66,4a,Otro,Rural,3,,1259,"Martinez, Thiago Agustin",30-71782995-2,bajo,,50
SIM-2025-1260,Aguirre,Nueva Esperanza,San Jorge,Camino Río Gallegos N° 87,43,26-04-2026,,Avanzada,-27.674112,-62.455361,79,2b,Inclusion,Urbana,1,,1260,"Molina, Constanza",30-71782995-2,bajo,,51
SIM-2023-1261,Rivadavia,Pinto,Catamarca,Avenida Catamarca N° 89,37,09-05-2026,,Avanzada,-29.155706,-61.902881,82,3a,Inclusion,Económica,3,,1261,"Perez, Valentina Jazmin",30-71782995-2,bajo,,38
SIM-2026-1262,Moreno,Quimilí,Villa Luján,Calle J.M. de Rosas N° 1193,40,10-12-2025,23-02-2026,Finalizada,-27.6591,-62.404641,100,5c,Exclusion,Urbana,3,,1262,"Paz, Violeta",30-59804127-3,bajo,,75
SIM-2024-1263,Atamisqui,Villa Atamisqui,Los Ejidos,Avenida Comodoro Rivadavia N° 588,45,20-02-2025,,Iniciada,-28.475306,-63.836934,12,2a,Inclusion,Urbana,2,,1263,"Muñoz, Felipe",30-68902314-5,alto,,481
SIM-2024-1264,Copo,Monte Quemado,Centenario,Blv. Corrientes N° 848,41,09-02-2025,18-05-2025,Adjudicada,-25.776541,-62.820449,100,1a,Inclusion,Urbana,3,,1264,"Gomez, Isabella",30-59804127-3,bajo,,98
SIM-2026-1265,Moreno,Quimilí,La Reducción,Calle 7 N° 515,44,12-01-2026,,Avanzada,-27.63337,-62.417332,71,2b,Inclusion,Rural,2,,1265,"Ruiz, Emilia",,medio,,155
SIM-2025-1266,Banda,La Banda,Villa Luján,Avenida 9 N° 861,45,18-03-2025,,Iniciada,-27.740861,-64.242958,5,1a,Inclusion,Rural,2,,1266,"Suarez, Paulina",30-68902314-5,alto,,455
SIM-2025-1267,Capital,Santiago del Estero,Catamarca,Blv. Neuquén N° 33,34,26-06-2025,15-02-2026,Finalizada,-27.81288,-64.279286,100,5d,Exclusion,Rural,2,,1267,"Peralta, Sofia",30-59804127-3,bajo,,234
SIM-2026-1268,Banda,La Banda,San Jorge,Diagonal Salta N° 879,45,23-11-2024,18-06-2025,Adjudicada,-27.763805,-64.261911,100,2b,Inclusion,Urbana,2,,1268,"Medina, Enzo",30-59804127-3,bajo,,207
SIM-2025-1269,Robles,Fernández,Villa Luján,Diagonal 3 N° 787,44,03-04-2026,,Avanzada,-27.94307,-63.877755,73,4c,Otro,Urbana,3,,1269,"Acosta, Sofía",30-71782995-2,bajo,,74
SIM-2025-1270,Moreno,Quimilí,Villa del Parque,Diag. Chubut N° 535,50,06-02-2025,10-04-2025,Finalizada,-27.673433,-62.40121,89,1a,Inclusion,Urbana,1,,1270,"Castro, Ema",,bajo,,63
SIM-2024-1271,General Taboada,Añatuya,La Reducción,Diagonal La Rioja N° 9243,38,24-10-2025,,Iniciada,-28.48889,-62.821437,5,5e,Exclusion,Rural,2,,1271,"Gonzalez, Thiago Leonel",30-68902314-5,alto,,235
SIM-2025-1272,General Taboada,Añatuya,Villa Luján,Calle 9 N° 21,31,26-02-2025,29-07-2025,Adjudicada,-28.469242,-62.851761,100,4b,Otro,Rural,3,,1272,"Herrera, Felipe",30-59804127-3,bajo,,153
SIM-2026-1273,Banda,La Banda,Autonomía,Diagonal Chilecito N° 75,41,08-04-2026,,Avanzada,-27.741891,-64.242227,47,4c,Otro,Urbana,1,,1273,"Alvarez, Guadalupe",30-71782995-2,bajo,,69
SIM-2024-1274,Ojo de Agua,Ojo de Agua,San Jorge,Avenida Viedma N° 655,46,12-04-2025,,Iniciada,-29.530313,-63.704198,4,4b,Otro,Rural,2,,1274,"Moreno, Luisina",30-68902314-5,alto,,430
SIM-2026-1275,Capital,Santiago del Estero,Los Ejidos,Diagonal Rivadavia N° 74,39,07-04-2026,,Iniciada,-27.795808,-64.257715,26,2a,Inclusion,Rural,2,,1275,"Sosa, Tiziano Benjamin",30-68902314-5,bajo,,70
SIM-2024-1276,Banda,La Banda,Los Aromos,Av. 7 N° 987,47,06-05-2025,20-02-2026,Finalizada,-27.713909,-64.261171,100,2b,Inclusion,Urbana,2,,1276,"Medina, Benjamin",30-59804127-3,bajo,,290
SIM-2025-1277,Salavina,Los Telares,San Martín,Camino La Pampa N° 83,43,28-01-2026,,Avanzada,-29.199726,-63.511344,43,2a,Inclusion,Rural,2,,1277,"Romero, Nahiara Jazmin",30-68902314-5,medio,,139
SIM-2025-1278,Atamisqui,Villa Atamisqui,Malvinas,Av. Viedma N° 677,34,26-12-2024,16-06-2025,Finalizada,-28.490509,-63.80235,100,2b,Inclusion,Urbana,3,,1278,"Leiva, Angelina",30-59804127-3,bajo,,172
SIM-2025-1279,Capital,Santiago del Estero,Centro,Boulevard 4 N° 66,53,13-06-2025,18-11-2025,Finalizada,-27.812462,-64.268156,82,2a,Inclusion,Rural,2,,1279,"Diaz, Juan Bautista",,bajo,,158
SIM-2025-1280,Figueroa,Suncho Corral,Rivadavia,Diagonal 2 N° 425,42,26-05-2025,03-11-2025,Adjudicada,-28.551164,-63.460425,100,2b,Inclusion,Urbana,2,,1280,"Lopez, Luna",30-59804127-3,bajo,,161
SIM-2024-1281,Mitre,Bandera,,Boulevard J.B. Alberdi N° 3892,51,15-12-2025,,Avanzada,-29.285058,-62.280776,41,5e,Exclusion,Rural,2,,1281,"Rodriguez, Valentino",30-68902314-5,medio,,183
SIM-2024-1282,General Taboada,Añatuya,25 de Mayo,Calle 2 N° 423,50,27-12-2024,,Avanzada,-28.495691,-62.800042,43,4b,Otro,Urbana,3,,1282,"Acosta, Máximo",,medio,,536
SIM-2024-1283,General Taboada,Añatuya,Los Aromos,Blv. Resistencia N° 789,43,10-10-2025,,Avanzada,-28.451364,-62.837333,39,5f,Otro,Rural,2,,1283,"Fernandez, Thiago",30-68902314-5,medio,,249
SIM-2025-1284,Banda,La Banda,4 de Junio,Avenida Pte. Perón N° 546,47,18-08-2025,29-10-2025,Adjudicada,-27.760797,-64.249444,100,4b,Otro,Urbana,3,,1284,"Fernandez, Julian",30-59804127-3,bajo,,72
SIM-2026-1285,Banda,La Banda,Catamarca,Avenida San Miguel de Tucumán N° 311,41,11-04-2026,,Avanzada,-27.711671,-64.259929,81,2a,Inclusion,Urbana,2,,1285,"Sanchez, Santino Agustin",30-71782995-2,bajo,,66
SIM-2025-1286,Choya,Frías,Villa Hogar,Calle Chilecito N° 116,48,03-10-2024,23-05-2025,Finalizada,-28.650723,-65.162124,100,2a,Inclusion,Rural,2,,1286,"Romero, Delfina",30-59804127-3,bajo,,232
SIM-2024-1287,Capital,Santiago del Estero,Villa Jardín,Diag. 9 N° 459,41,01-05-2026,,Avanzada,-27.808032,-64.264517,62,1a,Inclusion,Rural,1,,1287,"Vera, Sofia",30-71782995-2,bajo,,46
SIM-2025-1288,Banda,La Banda,Catamarca,Av. San Juan N° 6313,42,17-04-2026,,Avanzada,-27.749208,-64.240127,82,2a,Inclusion,Rural,3,,1288,"Fernandez, Felicitas",30-71782995-2,bajo,,60
SIM-2024-1289,Jiménez,Añatuya,Sur,Calle Neuquén N° 589,46,11-12-2024,,Avanzada,-28.466693,-62.854112,77,2b,Inclusion,Urbana,2,,1289,"Vazquez, Bruno",,medio,,552
SIM-2026-1290,Silípica,Clodomira,Los Ejidos,Diagonal Belgrano N° 72,51,11-05-2025,,Iniciada,-27.541235,-64.130482,11,2a,Inclusion,Rural,2,,1290,"Fernandez, Emilia",30-68902314-5,alto,,401
SIM-2026-1291,General Taboada,Añatuya,Sur,Avenida 5 N° 417,36,26-06-2024,28-12-2024,Finalizada,-28.496024,-62.82616,100,4a,Otro,Urbana,2,,1291,"Sanchez, Tiziana",30-59804127-3,bajo,,185
SIM-2026-1292,Atamisqui,Villa Atamisqui,Autonomía,Av. La Pampa N° 6235,52,02-06-2025,23-01-2026,Finalizada,-28.507585,-63.834309,96,2a,Inclusion,Urbana,3,,1292,"Diaz, Morena Jazmin",,bajo,,235
SIM-2023-1293,Rivadavia,Pinto,25 de Mayo,Blv. 8 N° 1099,33,11-04-2026,,Avanzada,-29.1359,-61.892626,56,2b,Inclusion,Urbana,3,,1293,"Rios, Santino Ezequiel",30-71782995-2,bajo,,66
SIM-2025-1294,Copo,Monte Quemado,Los Ejidos,Calle Belgrano N° 771,45,05-01-2025,,Iniciada,-25.803533,-62.825569,11,5c,Exclusion,Rural,2,,1294,"Rodriguez, Santiago",,alto,,527
SIM-2025-1295,Banda,La Banda,Los Aromos,Calle G. Brown N° 819,44,26-08-2025,,Iniciada,-27.768188,-64.256026,8,4c,Otro,Rural,1,,1295,"Ramirez, Joaquín",30-71782995-2,alto,,294
SIM-2025-1296,Banda,La Banda,Los Aromos,Camino Belgrano N° 7381,43,20-04-2026,,Avanzada,-27.725347,-64.27953,57,3a,Inclusion,Urbana,2,,1296,"Rodriguez, Antonella",30-71782995-2,bajo,,57
SIM-2025-1297,Silípica,Clodomira,San Jorge,Av. Viedma N° 632,49,22-08-2025,26-12-2025,Adjudicada,-27.568425,-64.117707,100,2b,Inclusion,Urbana,2,,1297,"Martinez, Julieta",30-59804127-3,bajo,,126
SIM-2025-1298,Salavina,Los Telares,San Jorge,Diagonal Chilecito N° 622,31,04-08-2025,,Iniciada,-29.210514,-63.534399,7,5b,Exclusion,Rural,2,,1298,"Medina, Gael",30-68902314-5,alto,,316
SIM-2025-1299,Moreno,Quimilí,Palermo,Calle 8 N° 6727,54,05-11-2025,24-01-2026,Finalizada,-27.645075,-62.394971,100,1a,Inclusion,Urbana,2,,1299,"Gomez, Joaquin",30-59804127-3,bajo,,80
SIM-2025-1300,Banda,La Banda,Sur,Av. San Ferando del Valle de Catamarca N° 953,47,15-02-2025,,Iniciada,-27.72221,-64.232272,9,2b,Inclusion,Rural,2,,1300,"Gutierrez, Zoe Jazmin",30-68902314-5,alto,,486
SIM-2025-1301,Silípica,Clodomira,Autonomía,Camino G. Brown N° 78,56,19-07-2025,24-01-2026,Adjudicada,-27.58101,-64.135341,100,1a,Inclusion,Urbana,2,,1301,"Peralta, Agustina",30-59804127-3,bajo,,189
SIM-2026-1302,Ojo de Agua,Ojo de Agua,Villa Hogar,Avenida Malvinas Argentinas N° 556,42,30-12-2024,13-07-2025,Finalizada,-29.525966,-63.667934,100,1a,Inclusion,Urbana,2,,1302,"Rodriguez, Lautaro",30-59804127-3,bajo,,195
SIM-2025-1303,Aguirre,Nueva Esperanza,Santa Rosa,Blv. Constitución N° 7144,48,20-11-2025,01-06-2026,Finalizada,-27.628142,-62.443323,100,4b,Otro,Urbana,2,,1303,"Cordoba, Guillermina",30-59804127-3,bajo,,193
SIM-2025-1304,Capital,Santiago del Estero,Norte,Calle 2 N° 3487,46,02-07-2025,,Iniciada,-27.808262,-64.286475,5,5e,Exclusion,Rural,3,,1304,"Gomez, Paula",30-68902314-5,alto,,349
SIM-2023-1305,Aguirre,Nueva Esperanza,Villa Jardín,Avenida Omar Nuñez N° 17,34,02-02-2025,,Iniciada,-27.63383,-62.433209,13,2a,Inclusion,Urbana,3,,1305,"Acosta, Emma",30-68902314-5,alto,,499
SIM-2025-1306,Robles,Fernández,Belgrano,Calle Chaco N° 5327,48,01-02-2025,,Iniciada,-27.928653,-63.888574,5,4c,Otro,Urbana,1,,1306,"Romero, Valentin",30-68902314-5,alto,,500
SIM-2026-1307,Copo,Monte Quemado,Autonomía,Calle Ciudad Autónoma de Buenos Aires N° 263,57,05-11-2025,,Iniciada,-25.782907,-62.832069,9,4b,Otro,Urbana,3,,1307,"Luna, Benjamin",30-68902314-5,alto,,223
SIM-2026-1308,Choya,Frías,,Calle 6 N° 1177,33,22-04-2026,,Iniciada,-28.643964,-65.143236,15,2a,Inclusion,Urbana,1,,1308,"Dominguez, Juan Cruz",,bajo,,55
SIM-2026-1309,Silípica,Clodomira,Norte,Av. Tucumán N° 31,51,10-07-2024,19-04-2025,Finalizada,-27.575728,-64.139055,100,2b,Inclusion,Económica,2,,1309,"Ponce, Ciro",30-59804127-3,bajo,,283
SIM-2024-1310,Banda,La Banda,Villa Hogar,Av. 4 N° 133,45,19-02-2025,,Iniciada,-27.726675,-64.261229,17,3a,Inclusion,Urbana,2,,1310,"Soria, Octavio",30-68902314-5,alto,,482
SIM-2025-1311,Capital,Santiago del Estero,Villa Hogar,Av. San Juan N° 2339,50,14-02-2025,09-07-2025,Adjudicada,-27.782912,-64.233495,100,4c,Otro,Urbana,3,,1311,"Lopez, Amparo",30-59804127-3,bajo,,145
SIM-2025-1312,Moreno,Quimilí,Centenario,Calle Río Negro N° 65,47,15-10-2025,,Iniciada,-27.624305,-62.411918,3,2b,Inclusion,Urbana,2,,1312,"Martinez, Lorenzo",30-68902314-5,alto,,244
SIM-2024-1313,Capital,Santiago del Estero,,Diagonal Pte. Perón N° 5935,42,15-09-2025,,Iniciada,-27.772509,-64.28499,11,1a,Inclusion,Rural,3,,1313,"Benitez, Candela",30-68902314-5,alto,,274
SIM-2025-1314,Atamisqui,Villa Atamisqui,Belgrano,Av. 4 N° 692,53,09-05-2025,12-12-2025,Adjudicada,-28.494906,-63.814175,100,2b,Inclusion,Urbana,2,,1314,"Flores, Lola",30-59804127-3,bajo,,217
SIM-2023-1315,Capital,Santiago del Estero,Sur,Calle Santiago del Estero N° 927,41,22-11-2025,30-01-2026,Finalizada,-27.805746,-64.304025,96,2b,Inclusion,Rural,3,,1315,"Lopez, Guadalupe",,bajo,,69
SIM-2026-1316,Banda,La Banda,La Reducción,Calle 2 N° 498,47,11-05-2025,26-10-2025,Finalizada,-27.718557,-64.230323,100,5g,Exclusion,Económica,1,,1316,"Sanchez, Manuel",30-59804127-3,bajo,,168
SIM-2024-1317,Jiménez,Añatuya,Villa Jardín,Av. Tucumán N° 114,48,20-04-2026,,Avanzada,-28.46504,-62.864023,87,3a,Inclusion,Económica,3,,1317,"Roldan, Juan Ignacio",30-71782995-2,bajo,,57
SIM-2026-1318,Aguirre,Nueva Esperanza,FONAVI,Camino J.B. Alberdi N° 39,48,29-05-2025,13-08-2025,Adjudicada,-27.667017,-62.378686,100,5g,Exclusion,Rural,3,,1318,"Coronel, Delfina",30-59804127-3,bajo,,76
SIM-2025-1319,Jiménez,Añatuya,Villa Jardín,Diagonal Chilecito N° 357,43,07-01-2026,,Avanzada,-28.470452,-62.852005,48,4a,Otro,Urbana,2,,1319,"Benitez, Nicolas",30-68902314-5,medio,,160
SIM-2023-1320,Banda,La Banda,Santa Rosa,Calle Santiago del Estero N° 996,45,16-04-2025,13-11-2025,Finalizada,-27.739311,-64.219897,100,2a,Inclusion,Urbana,2,,1320,"Leiva, Isabella",30-59804127-3,bajo,,211
SIM-2024-1321,General Taboada,Añatuya,FONAVI,Diagonal 124 B N° 538,44,12-11-2024,,Avanzada,-28.484169,-62.794972,72,4b,Otro,Urbana,3,,1321,"Romero, Lautaro",,medio,,581
SIM-2024-1322,Capital,Santiago del Estero,La Reducción,Boulevard Pte. Perón N° 48,47,03-04-2026,,Avanzada,-27.781161,-64.271948,86,1a,Inclusion,Rural,3,,1322,"Flores, Ludmila",30-71782995-2,bajo,,74
SIM-2024-1323,Salavina,Los Telares,Catamarca,Av. 6 N° 12,58,27-03-2026,,Avanzada,-29.2154,-63.554014,55,4b,Otro,Urbana,2,,1323,"Coronel, Thiago Emanuel",30-71782995-2,bajo,,81
SIM-2024-1324,Capital,Santiago del Estero,Los Aromos,Diagonal Santiago del Estero N° 989,36,12-08-2025,20-02-2026,Finalizada,-27.771768,-64.26815,100,5c,Exclusion,Urbana,1,,1324,"Quiroga, Juan Cruz",30-59804127-3,bajo,,192
SIM-2025-1325,Robles,Fernández,Villa Jardín,Avenida 123 B N° 9541,46,04-12-2024,19-02-2025,Finalizada,-27.920744,-63.885439,100,2a,Inclusion,Urbana,2,,1325,"Juarez, Bautista",30-59804127-3,bajo,,77
